id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
1046,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",37956,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410784458,1545410789460,5002,2,162,1545410784458,1545410789460,5002,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5002,5002.0,0.0,5002,5002,5002.0,0.0,5002,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"2.debian.pool.ntp.org","","","",""
1047,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50860,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410791708,1545410795990,4282,16,1406,1545410791708,1545410795990,4282,9,693,1545410794869,1545410795934,1065,7,713,66,87.875,39.3325564895037,199,66,77.0,19.131126469708992,126,66,101.85714285714286,54.535702591447894,199,0,285.4666666666667,590.1194632889013,2080,1,535.25,738.4152432260398,2080,0,177.5,331.5157613146018,841,4,0,0,0,13,5,0,1,3,0,0,0,6,2,0,0,1,0,0,0,7,3,0,1,"IRC","Chat",0,6,"","","","",""
1048,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",38447,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410794466,1545410799480,5014,2,162,1545410794466,1545410799480,5014,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5014,5014.0,0.0,5014,5014,5014.0,0.0,5014,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"2.debian.pool.ntp.org","","","",""
1049,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50862,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410795935,1545410803140,7205,4,296,1545410795935,1545410803140,7205,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1045,2401.6666666666665,1542.8571979717804,4080,1045,2401.6666666666665,1542.8571979717804,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1050,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",56192,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410804487,1545410809490,5003,2,162,1545410804487,1545410809490,5003,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5003,5003.0,0.0,5003,5003,5003.0,0.0,5003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"3.debian.pool.ntp.org","","","",""
1051,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50864,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410805937,1545410813140,7203,4,296,1545410805937,1545410813140,7203,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1043,2401.0,1543.736700347569,4080,1043,2401.0,1543.736700347569,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1052,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",51291,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410814496,1545410819500,5004,2,162,1545410814496,1545410819500,5004,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5004,5004.0,0.0,5004,5004,5004.0,0.0,5004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"3.debian.pool.ntp.org","","","",""
1053,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50866,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410815938,1545410823140,7202,4,296,1545410815938,1545410823140,7202,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1042,2400.6666666666665,1544.1765874838711,4080,1042,2400.6666666666665,1544.1765874838711,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1054,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",33238,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410824507,1545410829510,5003,2,162,1545410824507,1545410829510,5003,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5003,5003.0,0.0,5003,5003,5003.0,0.0,5003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"0.debian.pool.ntp.org","","","",""
1055,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50868,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410825940,1545410833140,7200,4,296,1545410825940,1545410833140,7200,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1040,2400.0,1545.0566332662372,4080,1040,2400.0,1545.0566332662372,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1056,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",123,"193.150.14.191","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1545410831458,1545410831458,0,1,90,1545410831458,1545410831458,0,1,90,0,0,0,0,0,90,90.0,0.0,90,90,90.0,0.0,90,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NTP","System",0,6,"","","","",""
1057,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",33269,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410834516,1545410839520,5004,2,162,1545410834516,1545410839520,5004,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5004,5004.0,0.0,5004,5004,5004.0,0.0,5004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"0.debian.pool.ntp.org","","","",""
1058,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50870,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410835943,1545410843140,7197,4,296,1545410835943,1545410843140,7197,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1037,2399.0,1546.3773795551976,4080,1037,2399.0,1546.3773795551976,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1059,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50872,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410845946,1545410853140,7194,4,296,1545410845946,1545410853140,7194,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1034,2398.0,1547.6989371321542,4080,1034,2398.0,1547.6989371321542,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1060,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",47292,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410849459,1545410854460,5001,2,162,1545410849459,1545410854460,5001,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5001,5001.0,0.0,5001,5001,5001.0,0.0,5001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"2.debian.pool.ntp.org","","","",""
1061,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50874,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410855953,1545410863140,7187,4,296,1545410855953,1545410863140,7187,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1027,2395.6666666666665,1550.785714834043,4080,1027,2395.6666666666665,1550.785714834043,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1062,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",48960,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410859466,1545410864470,5004,2,162,1545410859466,1545410864470,5004,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5004,5004.0,0.0,5004,5004,5004.0,0.0,5004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"2.debian.pool.ntp.org","","","",""
1063,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50876,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410865954,1545410868319,2365,16,1410,1545410865954,1545410868319,2365,9,697,1545410867018,1545410868318,1300,7,713,66,88.12500000000001,39.25111463385467,199,66,77.44444444444444,19.099156467702382,126,66,101.85714285714286,54.5357025914479,199,0,157.66666666666669,338.03669848673167,1026,0,295.625,429.2684599575023,1026,0,216.66666666666666,370.37476515911106,932,3,0,0,0,14,5,0,1,2,0,0,0,7,2,0,0,1,0,0,0,7,3,0,1,"IRC","Chat",0,6,"","","","",""
1064,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50878,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410868320,1545410875540,7220,4,296,1545410868320,1545410875540,7220,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1060,2406.6666666666665,1536.2725452644572,4080,1060,2406.6666666666665,1536.2725452644572,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1065,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",51773,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410869477,1545410874480,5003,2,162,1545410869477,1545410874480,5003,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5003,5003.0,0.0,5003,5003,5003.0,0.0,5003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"3.debian.pool.ntp.org","","","",""
1066,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50880,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410878322,1545410885540,7218,4,296,1545410878322,1545410885540,7218,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1058,2406.0,1537.149309598778,4080,1058,2406.0,1537.149309598778,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1067,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",40272,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410879486,1545410884490,5004,2,162,1545410879486,1545410884490,5004,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5004,5004.0,0.0,5004,5004,5004.0,0.0,5004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"3.debian.pool.ntp.org","","","",""
1068,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50882,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410888324,1545410895540,7216,4,296,1545410888324,1545410895540,7216,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1056,2405.3333333333335,1538.026441038428,4080,1056,2405.3333333333335,1538.026441038428,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1069,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",36739,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410889497,1545410894500,5003,2,162,1545410889497,1545410894500,5003,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5003,5003.0,0.0,5003,5003,5003.0,0.0,5003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"0.debian.pool.ntp.org","","","",""
1070,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",123,"81.0.208.219","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1545410897458,1545410897458,0,1,90,1545410897458,1545410897458,0,1,90,0,0,0,0,0,90,90.0,0.0,90,90,90.0,0.0,90,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NTP","System",0,6,"","","","",""
1071,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50884,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410898331,1545410905540,7209,4,296,1545410898331,1545410905540,7209,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1049,2403.0,1541.099282979523,4080,1049,2403.0,1541.099282979523,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1072,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",49056,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410899506,1545410904510,5004,2,162,1545410899506,1545410904510,5004,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5004,5004.0,0.0,5004,5004,5004.0,0.0,5004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"0.debian.pool.ntp.org","","","",""
1073,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50886,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410908333,1545410915540,7207,4,296,1545410908333,1545410915540,7207,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1047,2402.3333333333335,1541.978058641994,4080,1047,2402.3333333333335,1541.978058641994,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1074,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50301,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410913459,1545410918460,5001,2,162,1545410913459,1545410918460,5001,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5001,5001.0,0.0,5001,5001,5001.0,0.0,5001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"2.debian.pool.ntp.org","","","",""
1075,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50888,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410918334,1545410925540,7206,4,296,1545410918334,1545410925540,7206,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1046,2402.0,1542.4175828873322,4080,1046,2402.0,1542.4175828873322,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1076,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",57483,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410923466,1545410928470,5004,2,162,1545410923466,1545410928470,5004,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5004,5004.0,0.0,5004,5004,5004.0,0.0,5004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"2.debian.pool.ntp.org","","","",""
1077,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50890,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410928339,1545410935540,7201,4,296,1545410928339,1545410935540,7201,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1041,2400.3333333333335,1544.6165651492065,4080,1041,2400.3333333333335,1544.6165651492065,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1078,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",34033,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410933477,1545410938480,5003,2,162,1545410933477,1545410938480,5003,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5003,5003.0,0.0,5003,5003,5003.0,0.0,5003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"3.debian.pool.ntp.org","","","",""
1079,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50892,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410938341,1545410945540,7199,4,296,1545410938341,1545410945540,7199,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1039,2399.6666666666665,1545.4967917576967,4080,1039,2399.6666666666665,1545.4967917576967,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1080,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",34475,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410943486,1545410948490,5004,2,162,1545410943486,1545410948490,5004,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5004,5004.0,0.0,5004,5004,5004.0,0.0,5004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"3.debian.pool.ntp.org","","","",""
1081,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50894,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410948343,1545410955540,7197,4,296,1545410948343,1545410955540,7197,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1037,2399.0,1545.7308950784416,4079,1037,2399.0,1545.7308950784416,4079,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1082,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",59209,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410953497,1545410958500,5003,2,162,1545410953497,1545410958500,5003,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5003,5003.0,0.0,5003,5003,5003.0,0.0,5003,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"0.debian.pool.ntp.org","","","",""
1083,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50896,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410958345,1545410965540,7195,4,296,1545410958345,1545410965540,7195,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1035,2398.3333333333335,1547.2583279250214,4080,1035,2398.3333333333335,1547.2583279250214,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1084,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",33071,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410963506,1545410968544,5038,3,307,1545410963506,1545410968511,5005,2,162,1545410968544,1545410968544,0,1,145,81,102.33333333333333,36.950417228136054,145,81,81.0,0.0,81,145,145.0,0.0,145,33,2519.0,3515.7349160595145,5005,5005,5005.0,0.0,5005,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"0.debian.pool.ntp.org","","","",""
1085,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50898,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410968347,1545410975540,7193,4,296,1545410968347,1545410975540,7193,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1033,2397.6666666666665,1548.1396362516314,4080,1033,2397.6666666666665,1548.1396362516314,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1086,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",56079,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410968545,1545410968545,0,1,81,1545410968545,1545410968545,0,1,81,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"0.debian.pool.ntp.org","","","",""
1087,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",38635,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410973513,1545410978518,5005,2,162,1545410973513,1545410978518,5005,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5005,5005.0,0.0,5005,5005,5005.0,0.0,5005,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"1.debian.pool.ntp.org","","","",""
1088,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50900,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410978349,1545410985540,7191,4,296,1545410978349,1545410985540,7191,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1031,2397.0,1549.02130392064,4080,1031,2397.0,1549.02130392064,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
1089,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",35486,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1545410983521,1545410988526,5005,2,162,1545410983521,1545410988526,5005,2,162,0,0,0,0,0,81,81.0,0.0,81,81,81.0,0.0,81,0,0.0,0.0,0,5005,5005.0,0.0,5005,5005,5005.0,0.0,5005,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"1.debian.pool.ntp.org","","","",""
1090,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",50902,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545410988351,1545410995540,7189,4,296,1545410988351,1545410995540,7189,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1029,2396.3333333333335,1549.9033303188082,4080,1029,2396.3333333333335,1549.9033303188082,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
